Person ID,Food,Category,Energy_kcal,Quantity_g,Energy_Intake
145,"Repolho, roxo, cru",Número do,30.907502954324087,219.3,67.8
146,"Chuchu, cru",Número do,16.97891884057972,1042.9,177.1
146,"Ovo, de galinha, inteiro, cozido/10minutos",Ovos e derivados,145.70017,30.1,43.8
146,"Milho, fubá, cru",Número do,353.482268115942,143.4,506.9
146,"Berinjela, cozida",Número do,18.845285556813074,1224.1,230.7
146,"Castanha-de-caju, torrada, salgada",Nozes e sementes,570.167626501619,175.0,997.6
147,"Carne, bovina, contra-filé, sem gordura, cru",Número do,156.6158333333333,183.1,286.8
147,"Beterraba, crua",Número do,48.82850869565215,16.9,8.2
147,"Carne, bovina, paleta, sem gordura, cozida",Número do,193.6524,513.1,993.7
147,"Frango, filé, à milanesa",Número do,220.87278,7.5,16.6
147,"Bolo, mistura para",Cereais e derivados,418.6333333333333,59.2,247.7
148,"Cenoura, cozida",Número do,29.86177771015958,1153.7,344.5
148,"Dourada de água doce, fresca",Número do,131.2083147237698,186.0,244.0
148,"Pamonha, barra para cozimento, pré-cozida",Número do,171.2191116666667,2.6,4.5
148,"Carne, bovina, língua, crua",Número do,215.24976666666663,46.6,100.3
148,"Porco, bisteca, frita",Número do,311.1690453348557,238.7,742.7
149,"Alho-poró, cru","Verduras, hortaliças e derivados",31.5079193532467,1253.9,395.1
149,"Goiaba, doce em pasta",Número do,268.9598260869565,285.2,767.0
149,"Carne, bovina, picanha, sem gordura, grelhada",Número do,238.4681333333333,88.9,212.1
149,"Biscoito, polvilho doce",Número do,437.549,66.9,292.5
149,Cocada branca,Número do,448.84545242331023,41.7,187.3
150,"Cenoura, cozida",Número do,29.86177771015958,1960.1,585.3
150,"Açúcar, refinado",Número do,386.5748239999999,28.7,111.0
150,"Ervilha, enlatada, drenada",Leguminosas e derivados,73.8447043478261,112.5,83.1
150,"Pescadinha, crua",Número do,76.40890833333334,118.4,90.5
150,"Batata, baroa, cozida","Verduras, hortaliças e derivados",80.11976250000004,1359.3,1089.1
151,"Carne, bovina, fígado, cru",Número do,141.04586666666663,404.4,570.4
151,Bolinho de arroz,Alimentos preparados,273.5143333333333,161.5,441.8
151,"Lingüiça, porco, crua",Número do,227.2034508333333,197.3,448.3
151,"Leite, de vaca, desnatado, pó",Leite e derivados,361.608,24.5,88.5
151,"Torrada, pão francês",Número do,377.422283,106.2,401.0
152,"Carne, bovina, flanco, sem gordura, cozido",Número do,195.5753666666667,130.7,255.7
152,"Carne, bovina, patinho, sem gordura, grelhado",Número do,219.25926666666663,91.0,199.5
152,"Kiwi, cru",Número do,51.13633043478264,151.7,77.6
152,"Fécula, de mandioca",Número do,330.85055833333337,402.1,1330.5
152,"Batata, baroa, cozida","Verduras, hortaliças e derivados",80.11976250000004,7.2,5.7
153,"Pescada, filé, cru",Número do,107.20556666666666,689.0,738.6
153,"Espinafre, Nova Zelândia, cru",Número do,16.095694202898525,651.0,104.8
153,"Pinhão, cozido",Nozes e sementes,174.36990200000002,195.3,340.6
153,"Frango, coração, cru",Número do,221.5028333333333,148.4,328.7
153,"Couve, manteiga, refogada ",Número do,90.34481542611124,167.4,151.3
154,"Canjica, branca, crua",Cereais e derivados,357.60259,139.3,498.0
154,"Curau, milho verde",Cereais e derivados,78.43381831365585,162.2,127.3
154,"Pescada, branca, frita",Número do,223.0397323693037,133.3,297.2
154,"Serralha, crua",Número do,30.397934166666644,1844.3,560.6
154,"Banana, doce em barra",Frutas e derivados,280.10519255063934,129.5,362.9
155,Camarão à baiana,Alimentos preparados,100.78304300403596,441.7,445.2
155,"Cana, aguardente 1",Bebidas (alcoólicas e não alcoólicas),215.6616,383.7,827.5
155,"Bacalhau, salgado, cru",Número do,135.89296666666664,25.9,35.1
155,"Pimentão, amarelo, cru",Número do,27.92745942028985,412.3,115.2
155,"Coxinha de frango, frita",Número do,283.048,154.0,436.0
156,"Frango, asa, com pele, crua",Número do,213.18833333333333,73.0,155.7
156,"Pé-de-moleque, amendoim",Número do,503.1903658399557,181.6,913.8
156,"Pimentão, vermelho, cru",Número do,23.28136376811601,507.8,118.2
156,"Abóbora, cabotian, cozida","Verduras, hortaliças e derivados",48.04374250000001,229.3,110.2
156,"Ervilha, enlatada, drenada",Leguminosas e derivados,73.8447043478261,486.3,359.1
157,"Repolho, branco, cru",Número do,17.11880289855071,2738.5,468.8
157,"Tremoço, em conserva",Número do,120.64258534487092,301.2,363.4
157,"Queijo, requeijão, cremoso",Número do,256.57814866666666,307.3,788.4
157,"Pitanga, polpa, congelada",Número do,19.10545950235922,1984.9,379.2
157,"Café, pó, torrado",Miscelâneas,418.6186666666666,41.4,173.1
158,"Corvina de água doce, crua",Número do,101.00903333333332,586.1,592.1
158," Mamão, doce em calda, drenado",Número do,195.62747482178608,131.0,256.3
158,"Carne, bovina, acém, moído, cru",Carnes e derivados,136.56233333333333,53.1,72.6
158,"Jurubeba, crua",Número do,125.81163499999998,17.1,21.5
158,"Batata, inglesa, crua","Verduras, hortaliças e derivados",64.3702260869565,1479.9,952.6
159,"Sardinha, inteira, crua",Número do,113.90036666666666,38.3,43.7
159,"Arroz, integral, cozido",Cereais e derivados,123.5348925,358.2,442.5
159,"Iogurte, natural, desnatado",Leite e derivados,41.49271128155834,230.7,95.7
159,"Milho, verde, cru",Número do,138.166565,600.4,829.6
159,"Carne, bovina, capa de contra-filé, sem gordura, grelhada",Carnes e derivados,239.44363333333328,62.9,150.6
160,"Carne, bovina, coxão duro, sem gordura, cozido",Número do,216.616066666667,550.5,1192.4
160,"Graviola, crua",Número do,61.62189837666358,30.0,18.5
160,"Tucunaré, filé, congelado, cru",Número do,87.686483549277,30.3,26.5
160,"Carne, bovina, acém, moído, cru",Carnes e derivados,136.56233333333333,368.0,502.5
160,"Tomate, purê",Número do,27.93687971014494,683.8,191.0
161,"Tucunaré, filé, congelado, cru",Número do,87.686483549277,284.4,249.4
161,"Geléia, mocotó, natural",Número do,106.08666666666662,201.9,214.2
161,"Salsa, crua",Número do,33.424111594202884,81.8,27.4
161,"Cana, aguardente 1",Bebidas (alcoólicas e não alcoólicas),215.6616,457.0,985.6
161,"Noz, crua",Nozes e sementes,620.0600197905668,20.7,128.5
162,"Carne, bovina, capa de contra-filé, com gordura, grelhada",Carnes e derivados,311.7026666666667,136.9,426.8
162,"Café, infusão 10%",Bebidas (alcoólicas e não alcoólicas),9.070868599613515,4988.7,452.5
162,"Almeirão, refogado","Verduras, hortaliças e derivados",65.08191082886853,682.2,444.0
162,"Milho, fubá, cru",Número do,353.482268115942,109.8,388.1
162,"Coentro, folhas desidratadas",Número do,309.0707468044758,71.4,220.6
163,"Toucinho, cru",Número do,592.5311749999998,22.8,135.3
163,"Farinha, de centeio, integral",Número do,335.7776627993265,258.2,867.1
163,"Uva, Itália, crua",Número do,52.87310000000007,1058.3,559.6
163,"Jiló, cru",Número do,27.36514347826087,987.2,270.1
163,"Abadejo, filé, congelado, grelhado",Pescados e frutos do mar,129.6435259028673,134.9,174.9
164,"Leite, de coco",Número do,166.16030161554647,145.2,241.3
164,"Biscoito, doce, maisena",Cereais e derivados,442.8193901449275,197.4,874.2
164,"Feijão, roxo, cozido",Leguminosas e derivados,76.89338231790063,202.2,155.5
164,"Pão, de soja",Número do,308.7263233333333,113.0,348.8
164,Arroz carreteiro,Alimentos preparados,153.772,108.1,166.2
165,"Bolo, pronto, aipim",Cereais e derivados,323.85166666666663,89.7,290.5
165,"Empada de frango, pré-cozida, assada",Número do,358.1916666666667,133.5,478.1
165,"Pipoca, com óleo de soja, sem sal",Número do,448.334261847198,53.0,237.6
165,"Pão, de queijo, cru",Número do,294.538,237.1,698.3
165,"Carne, bovina, coxão mole, sem gordura, cru",Número do,169.06596666666667,259.4,438.5
166,"Refrigerante, tipo laranja",Bebidas (alcoólicas e não alcoólicas),45.62730000000003,675.0,308.0
166,"Pastel, de queijo, frito",Número do,422.11208003931927,37.4,157.7
166,"Pitanga, crua",Número do,41.41552999999997,1165.9,482.9
166,"Palmito, pupunha, em conserva",Número do,29.43196333333332,1135.4,334.2
166,"Laranja, baía, crua",Número do,45.43811739130433,1651.2,750.3
167,"Ovo, de galinha, inteiro, cru",Ovos e derivados,143.11173333333335,60.7,86.8
167,"Chocolate, ao leite, dietético",Número do,556.8243333333334,173.6,966.7
167,"Lambari, congelado, frito",Número do,326.86839988660813,120.9,395.1
167,"Pão, de soja",Número do,308.7263233333333,63.4,195.6
167,Yakisoba,Número do,112.8020412534078,327.8,369.8
168,"Omelete, de queijo",Ovos e derivados,268.00677218242487,131.2,351.7
168,"Bolo, pronto, coco",Cereais e derivados,333.4376666666667,42.7,142.3
168,"Chá, erva-doce, infusão 5%",Bebidas (alcoólicas e não alcoólicas),1.3970599738756386,56540.9,789.9
168,"Carne, bovina, contra-filé, com gordura, grelhado",Número do,278.05356666666665,22.3,62.0
168,"Maçã, Fuji, com casca, crua",Número do,55.51520000000005,1455.8,808.2
169,"Bife à cavalo, com contra filé",Alimentos preparados,291.2295092449586,93.7,272.8
169,"Biscoito, doce, maisena",Cereais e derivados,442.8193901449275,114.8,508.2
169,"Queijo, requeijão, cremoso",Número do,256.57814866666666,204.0,523.4
169,"Banana, maçã, crua",Frutas e derivados,86.80533043478259,213.7,185.5
169,"Empada de frango, pré-cozida, assada",Número do,358.1916666666667,65.9,236.1
170,"Tomate, com semente, cru",Número do,15.335156521739158,1910.2,292.9
170,"Presunto, com capa de gordura",Número do,127.84921266563737,89.4,114.3
170,"Manjuba, com farinha de trigo, frita",Número do,343.55045872306823,47.5,163.1
170,"Pão, milho, forma",Número do,292.01349,122.4,357.4
170,"Lingüiça, porco, crua",Número do,227.2034508333333,383.5,871.3
171,"Abacate, cru",Frutas e derivados,96.1547086956522,403.7,388.2
171,"Limão, tahiti, cru",Número do,31.818153430163903,888.6,282.7
171,"Tomate, extrato",Número do,60.93343365217388,740.0,450.9
171,"Salada, de legumes, cozida no vapor",Alimentos preparados,35.40810429847241,1643.7,582.0
171,"Cuscuz, de milho, cozido com sal",Alimentos preparados,113.45948166666666,60.1,68.2
172,"Cana, caldo de",Bebidas (alcoólicas e não alcoólicas),65.34359826898573,1359.4,888.2
172,"Carne, bovina, contra-filé, com gordura, grelhado",Número do,278.05356666666665,134.4,373.7
172,"Pêssego, Aurora, cru",Número do,36.327599024534216,532.8,193.6
172,"Carne, bovina, coxão duro, sem gordura, cozido",Número do,216.616066666667,135.1,292.7
172,"Açaí, polpa, congelada",Frutas e derivados,58.04536887282133,66.7,38.7
173,"Caruru, cru",Número do,34.03162971734997,2853.9,971.2
173,"Carne, bovina, capa de contra-filé, sem gordura, crua",Carnes e derivados,131.06246666666664,279.7,366.5
173,"Fruta-pão, crua",Número do,67.04561999999997,86.0,57.6
173,"Frango, coração, grelhado",Número do,207.27364333333327,223.2,462.7
173,Bolinho de arroz,Alimentos preparados,273.5143333333333,28.1,76.9
174,"Queijo, pasteurizado",Leite e derivados,303.07980333333325,35.8,108.4
174,"Catalonha, refogada",Número do,63.449269148826616,53.0,33.6
174,"Lingüiça, porco, frita",Número do,279.54358916666666,314.1,878.1
174,"Nhoque, batata, cozido",Número do,180.7752739934126,10.9,19.7
174,"Batata, inglesa, cozida","Verduras, hortaliças e derivados",51.588476636270656,1896.0,978.1
175,"Chocolate, meio amargo",Número do,474.9177699732738,58.6,278.4
175,"Pêssego, Aurora, cru",Número do,36.327599024534216,1171.3,425.5
175,"Kiwi, cru",Número do,51.13633043478264,480.8,245.9
175,"Pamonha, barra para cozimento, pré-cozida",Número do,171.2191116666667,254.8,436.3
175,"Guandu, cru",Leguminosas e derivados,344.1336512849927,179.8,618.9
176,"Serralha, crua",Número do,30.397934166666644,2410.7,732.8
176,"Soja, extrato solúvel, natural, fluido",Número do,39.10485527535076,1943.9,760.2
176,"Frango, coração, cru",Número do,221.5028333333333,42.5,94.2
176,"Atum, conserva em óleo",Pescados e frutos do mar,165.91056057890256,141.1,234.1
176,"Açúcar, cristal",Produtos açucarados,386.845724,75.9,293.7
177,"Pescada, filé, com farinha de trigo, frito",Número do,283.4252144319614,44.8,127.0
177,"Biscoito, doce, recheado com chocolate",Cereais e derivados,471.824779710145,64.5,304.2
177,"Leite, de vaca, desnatado, pó",Leite e derivados,361.608,175.0,632.6
177,"Presunto, com capa de gordura",Número do,127.84921266563737,345.0,441.1
177,"Frango, inteiro, com pele, cru",Número do,226.31916666666663,198.0,448.1
178,"Fermento, biológico, levedura, tablete",Miscelâneas,89.79486703058885,4.6,4.1
178,"Farinha, de mandioca, torrada",Número do,365.268975,42.8,156.3
178,"Laranja, baía, suco",Número do,36.64948260869561,3293.2,1206.9
178,"Quibe, assado",Número do,136.22887614158785,237.8,324.0
178,"Tomate, com semente, cru",Número do,15.335156521739158,2117.0,324.6
179,"Farinha, de rosca",Número do,370.5780966666666,37.1,137.5
179,"Jurubeba, crua",Número do,125.81163499999998,10.8,13.6
179,"Catalonha, crua",Número do,23.888412257373297,3651.2,872.2
179,"Cajá, polpa, congelada",Frutas e derivados,26.332269311050556,3010.5,792.7
179,Mortadela,Número do,268.8199890167316,30.1,80.9
180,"Feijão, preto, cozido",Leguminosas e derivados,77.02726666666668,532.7,410.3
180,"Arroz, tipo 2, cozido",Cereais e derivados,130.11964833333332,557.1,724.9
180,"Manga, Haden, crua",Número do,63.50031833879153,127.6,81.0
180,"Cereais, milho, flocos, com sal",Cereais e derivados,369.59975,55.4,204.8
180,"Jurubeba, crua",Número do,125.81163499999998,852.8,1072.9
181,Cocada branca,Número do,448.84545242331023,56.0,251.2
181,"Laranja, lima, suco",Número do,39.3360939441324,2427.5,954.9
181,"Serralha, crua",Número do,30.397934166666644,278.6,84.7
181,"Abadejo, filé, congelado, assado",Pescados e frutos do mar,111.6155034511884,377.6,421.5
181,"Acelga, crua","Verduras, hortaliças e derivados",20.942342499999945,1732.2,362.8
182,"Palmito, pupunha, em conserva",Número do,29.43196333333332,1053.6,310.1
182,"Frango, peito, sem pele, grelhado",Número do,159.18500719261172,29.6,47.1
182,"Abobrinha, italiana, refogada","Verduras, hortaliças e derivados",24.42960218765336,2089.7,510.5
182,"Frango, peito, com pele, assado",Número do,211.68314953072863,411.6,871.2
182,Salame,Número do,397.8425065349341,10.1,40.1
183,"Gergelim, semente",Nozes e sementes,583.5467147545495,73.3,427.9
183,"Frango, peito, com pele, assado",Número do,211.68314953072863,300.7,636.5
183,Bolinho de arroz,Alimentos preparados,273.5143333333333,49.7,135.9
183,"Castanha-do-Brasil, crua",Nozes e sementes,642.9630716810693,45.5,292.8
183,"Leite, de coco",Número do,166.16030161554647,146.1,242.8
184,"Lambari, fresco, cru",Número do,151.598346503218,435.3,660.0
184,"Acerola, crua",Frutas e derivados,33.46227000000003,2673.3,894.5
184,"Cereal matinal, milho",Cereais e derivados,365.354163768116,32.8,119.8
184,"Manga, Tommy Atkins, crua",Número do,50.69218260869563,287.3,145.6
184,"Salsa, crua",Número do,33.424111594202884,676.4,226.1
185,Apresuntado,Carnes e derivados,128.8572558120092,283.0,364.6
185,"Goiaba, branca, com casca, crua",Número do,51.73774782608695,330.6,171.1
185,"Maxixe, cru",Número do,13.747236086956516,585.1,80.4
185,"Polenta, pré-cozida",Número do,102.74116666666669,452.0,464.4
185,"Bolo, pronto, aipim",Cereais e derivados,323.85166666666663,185.1,599.5
186,"Bebida isotônica, sabores variados",Bebidas (alcoólicas e não alcoólicas),25.613333333333344,232.9,59.7
186,"Porco, lombo, cru",Número do,175.6251952501138,394.9,693.6
186,"Carne, bovina, acém, moído, cru",Carnes e derivados,136.56233333333333,18.2,24.8
186,"Farinha, de trigo",Número do,360.4729785507247,16.0,57.6
186,"Cajá, polpa, congelada",Frutas e derivados,26.332269311050556,3920.7,1032.4
187,"Inhame, cru",Número do,96.69983188405796,560.7,542.2
187,"Carne, bovina, flanco, sem gordura, cozido",Número do,195.5753666666667,173.6,339.4
187,"Laranja, baía, suco",Número do,36.64948260869561,682.6,250.2
187,"Peru, congelado, assado",Número do,163.07139793137708,173.5,283.0
187,"Abóbora, menina brasileira, crua","Verduras, hortaliças e derivados",13.605673913043486,2978.0,405.2
188,"Frango, com açafrão",Alimentos preparados,112.78376884122686,504.4,568.9
188,"Nabo, cru",Número do,18.18662463768122,1551.3,282.1
188,"Manga, Tommy Atkins, crua",Número do,50.69218260869563,234.7,119.0
188,"Porco, lombo, assado",Número do,210.2346655796369,166.3,349.6
188,"Pintado, grelhado",Número do,152.19008833333334,256.5,390.4
189,"Alho-poró, cru","Verduras, hortaliças e derivados",31.5079193532467,1877.3,591.5
189,"Nabo, cru",Número do,18.18662463768122,3191.8,580.5
189,"Porco, pernil, assado",Número do,262.2596066666666,58.3,152.9
189,"Maionese, tradicional com ovos",Número do,302.1526776878237,17.1,51.7
189,"Taioba, crua",Número do,34.208918333333315,524.3,179.4
190,"Bebida láctea, pêssego",Leite e derivados,55.164833333333306,22.7,12.5
190,"Carne, bovina, coxão duro, sem gordura, cozido",Número do,216.616066666667,266.5,577.3
190,"Abadejo, filé, congelado, assado",Pescados e frutos do mar,111.6155034511884,12.2,13.6
190,"Frango, sobrecoxa, com pele, assada",Número do,259.60476916666664,203.7,528.8
190,"Frango, com açafrão",Alimentos preparados,112.78376884122686,257.0,289.8
191,"Agrião, cru","Verduras, hortaliças e derivados",16.578801449275325,2381.6,394.8
191,"Pão, de queijo, cru",Número do,294.538,97.1,286.1
191,"Feijão, preto, cru",Leguminosas e derivados,323.5657115942029,72.6,235.0
191,"Queijo, ricota",Número do,139.73177999999996,340.3,475.5
191,"Beterraba, crua",Número do,48.82850869565215,500.9,244.6
192,"Biscoito, doce, wafer, recheado de chocolate",Cereais e derivados,502.4568579710144,45.8,230.4
192,"Coxinha de frango, frita",Número do,283.048,345.3,977.3
192,"Limão, cravo, suco",Número do,14.103733399311682,3238.6,456.8
192,"Cuscuz, paulista",Alimentos preparados,142.123,23.1,32.8
192,"Azeitona, preta, conserva",Outros alimentos industrializados,194.1538470209837,102.4,198.8
193,"Salsa, crua",Número do,33.424111594202884,2958.5,988.8
193,"Melão, cru",Número do,29.369391304347808,337.6,99.1
193,Mortadela,Número do,268.8199890167316,11.6,31.1
193,"Carne, bovina, paleta, com gordura, crua",Número do,158.7099,137.6,218.4
193,"Salmão, filé, com pele, fresco,  grelhado",Número do,228.73177513531843,188.2,430.5
194,"Carne, bovina, fraldinha, com gordura, cozida",Número do,338.4457333333333,18.6,63.0
194,"Óleo, de soja",Gorduras e óleos,884.0,36.5,322.7
194,"Couve, manteiga, refogada ",Número do,90.34481542611124,500.4,452.1
194,"Frango, coxa, com pele, crua",Número do,161.47473333333332,345.1,557.2
194,"Lasanha, massa fresca, crua",Número do,220.3056666666667,36.8,81.0
195,"Chuchu, cru",Número do,16.97891884057972,199.3,33.8
195,"Atum, conserva em óleo",Pescados e frutos do mar,165.91056057890256,120.1,199.3
195,"Banana, nanica, crua",Frutas e derivados,91.52884782608696,925.5,847.1
195,"Amendoim, grão, cru",Leguminosas e derivados,544.0526557994334,92.9,505.4
195,"Coxinha de frango, frita",Número do,283.048,61.6,174.4
196,"Refrigerante, tipo cola",Bebidas (alcoólicas e não alcoólicas),33.514200000000045,2058.7,689.9
196,"Queijo, pasteurizado",Leite e derivados,303.07980333333325,18.8,57.1
196,"Nêspera, crua",Número do,42.539198868195214,319.3,135.8
196,"Melão, cru",Número do,29.369391304347808,158.2,46.5
196,"Goiaba, doce em pasta",Número do,268.9598260869565,324.5,872.7
197,"Frango, peito, com pele, cru",Número do,149.46526666666665,117.2,175.1
197,"Abacaxi, polpa, congelada",Frutas e derivados,30.591799194335923,2135.4,653.3
197,"Alface, lisa, crua","Verduras, hortaliças e derivados",13.820901449275343,3454.2,477.4
197,"Farinha, de rosca",Número do,370.5780966666666,51.0,189.0
197,"Bebida isotônica, sabores variados",Bebidas (alcoólicas e não alcoólicas),25.613333333333344,207.7,53.2
198,"Biscoito, salgado, cream cracker",Cereais e derivados,431.73228115942027,20.0,86.2
198,"Queijo, requeijão, cremoso",Número do,256.57814866666666,83.6,214.6
198,"Linhaça, semente",Nozes e sementes,495.0961138436508,165.3,818.2
198,"Fermento, biológico, levedura, tablete",Miscelâneas,89.79486703058885,239.1,214.7
198,"Manga, Haden, crua",Número do,63.50031833879153,665.0,422.3
199,"Bolo, mistura para",Cereais e derivados,418.6333333333333,42.7,178.7
199,"Salsa, crua",Número do,33.424111594202884,1437.2,480.4
199,"Laranja, da terra, crua",Número do,51.47112863928077,734.8,378.2
199,"Uva, Rubi, crua",Número do,49.06128999999997,133.5,65.5
199,"Doce, de leite, cremoso",Número do,306.31013023105874,207.0,634.2
200,"Caldo de galinha, tablete",Carnes e derivados,251.44566666666665,12.0,30.1
200,"Pescada, filé, molho escabeche",Número do,141.9583228750229,147.2,208.9
200,"Corvina grande, assada",Número do,146.52814112536112,87.8,128.6
200,"Macarrão, instantâneo",Número do,435.8647805333334,1.1,5.0
200,Sarapatel,Alimentos preparados,122.98185821243132,913.4,1123.3
201,"Maxixe, cru",Número do,13.747236086956516,2260.6,310.8
201,"Leite, de coco",Número do,166.16030161554647,699.9,1162.9
201,"Carne, bovina, acém, moído, cru",Carnes e derivados,136.56233333333333,214.5,293.0
201,"Frango, inteiro, com pele, cru",Número do,226.31916666666663,5.1,11.5
201,"Cereais, mingau, milho, infantil",Cereais e derivados,394.4275217391304,4.8,18.9
202,"Salmão, sem pele, fresco, grelhado",Número do,242.7065694870949,123.0,298.6
202,"Lingüiça, porco, grelhada",Número do,296.4896091666666,65.7,194.7
202,"Lentilha, crua",Número do,339.1412402035533,151.3,513.0
202,"Beterraba, crua",Número do,48.82850869565215,265.4,129.6
202,"Fécula, de mandioca",Número do,330.85055833333337,279.9,926.1
203,"Manjericão, cru",Número do,21.14767681159422,2034.0,430.1
203,"Carne, bovina, seca, cozida",Número do,312.799033691446,199.6,624.4
203," Mamão, doce em calda, drenado",Número do,195.62747482178608,165.6,324.0
203,"Canjica, com leite integral",Cereais e derivados,112.45677722046528,285.1,320.6
203,"Geléia, mocotó, natural",Número do,106.08666666666662,440.9,467.8
204,"Frango, sobrecoxa, sem pele, assada",Número do,232.88339666666667,475.9,1108.4
204,"Quibe, frito",Número do,253.83130886964,6.0,15.1
204,"Abobrinha, italiana, cozida","Verduras, hortaliças e derivados",15.038520000000023,1343.4,202.0
204,"Caju, polpa, congelada",Frutas e derivados,36.568679999999965,1070.4,391.4
204,"Carambola, crua",Número do,45.74088879342872,500.7,229.0
205,"Cenoura, crua",Número do,34.13538840579714,2819.8,962.5
205,"Manjuba, frita",Número do,349.32523145536584,89.3,312.1
205,"Azeitona, verde, conserva",Número do,136.93643000000003,36.5,50.0
205,"Feijão, rajado, cozido",Leguminosas e derivados,84.7018527334929,265.3,224.7
205,"Cupuaçu, polpa, congelada",Número do,48.79688999999999,101.7,49.6
206,"Margarina, com óleo interesterificado, com sal (65%de lipídeos)",Gorduras e óleos,594.4516933333332,10.7,63.8
206,"Soja, extrato solúvel, natural, fluido",Número do,39.10485527535076,3484.1,1362.5
206,"Açúcar, cristal",Produtos açucarados,386.845724,7.9,30.6
206,"Carne, bovina, almôndegas, cruas",Carnes e derivados,189.2566666666666,16.0,30.3
206,"Refrigerante, tipo água tônica",Bebidas (alcoólicas e não alcoólicas),30.7794,893.1,274.9
207,"Frango, sobrecoxa, com pele, assada",Número do,259.60476916666664,13.7,35.4
207,Melado,Número do,296.5064912319183,263.8,782.3
207,"Amêndoa, torrada, salgada",Nozes e sementes,580.7469545560705,79.4,460.9
207,"Cebolinha, crua",Número do,19.51588550724644,87.6,17.1
207,"Aveia, flocos, crua",Cereais e derivados,393.82268944927546,192.3,757.3
208,"Tomate, purê",Número do,27.93687971014494,2447.1,683.6
208,"Serralha, crua",Número do,30.397934166666644,445.9,135.5
208,"Coxinha de frango, frita",Número do,283.048,105.8,299.5
208,"Cação, posta, com farinha de trigo, frita",Número do,208.3327437259753,125.2,260.8
208,"Couve, manteiga, refogada ",Número do,90.34481542611124,745.5,673.5
209,"Abobrinha, paulista, crua","Verduras, hortaliças e derivados",30.810702228816336,2088.3,643.4
209,"Milho, verde, enlatado, drenado",Número do,97.56489420289851,479.2,467.5
209,"Tomate, salada",Número do,20.54690916666664,2011.6,413.3
209,"Aipo, cru","Verduras, hortaliças e derivados",19.09145664497062,2400.0,458.2
209,Feijão tropeiro mineiro,Alimentos preparados,151.56185683095453,46.6,70.6
210,"Abadejo, filé, congelado,cozido",Pescados e frutos do mar,91.10354839555424,398.4,363.0
210,"Goiaba, branca, com casca, crua",Número do,51.73774782608695,995.1,514.9
210,L,Alimentos preparados,116.9334573110342,131.1,153.4
210,"Catalonha, crua",Número do,23.888412257373297,2297.7,548.9
210,"Margarina, com óleo interesterificado, sem sal (65% de lipídeos)",Gorduras e óleos,593.1374902381897,192.4,1140.9
211,"Carne, bovina, almôndegas, fritas",Carnes e derivados,271.813,239.6,651.2
211,"Jurubeba, crua",Número do,125.81163499999998,144.4,181.7
211,"Laranja, valência, crua",Número do,46.109628783385006,644.4,297.1
211,"Coco, cru",Nozes e sementes,406.4873531078099,29.2,118.5
211,"Biscoito, doce, recheado com chocolate",Cereais e derivados,471.824779710145,172.8,815.5
212,"Porco, lombo, assado",Número do,210.2346655796369,314.9,662.1
212,"Leite, de cabra",Leite e derivados,66.41574188654329,445.6,295.9
212,"Carne, bovina, flanco, sem gordura, cozido",Número do,195.5753666666667,108.8,212.8
212,"Hambúrguer, bovino, frito",Número do,258.283,334.8,864.6
212,"Farinha, de mandioca, crua",Número do,360.8696985507246,39.2,141.5
213,"Bebida isotônica, sabores variados",Bebidas (alcoólicas e não alcoólicas),25.613333333333344,2159.7,553.2
213,"Pescada, filé, molho escabeche",Número do,141.9583228750229,298.4,423.6
213,"Ciriguela, crua",Número do,75.59411,695.0,525.4
213,"Rúcula, crua",Número do,13.133256607294062,4488.5,589.5
213,"Biscoito, salgado, cream cracker",Cereais e derivados,431.73228115942027,11.4,49.4
214,"Carne, bovina, seca, crua",Número do,312.7484279036522,30.4,95.1
214,"Paçoca, amendoim",Número do,486.9270864645243,156.4,761.7
214,"Mamão, Papaia, cru",Número do,40.156768942296566,2310.0,927.6
214,"Açaí, polpa, com xarope de guaraná e glucose",Frutas e derivados,110.29759,45.0,49.7
214,"Castanha-de-caju, torrada, salgada",Nozes e sementes,570.167626501619,43.1,246.0
215,"Bife à cavalo, com contra filé",Alimentos preparados,291.2295092449586,43.9,127.9
215,"Croquete, de carne, cru",Número do,245.77192529714108,200.2,492.1
215,"Carne, bovina, charque, cru",Carnes e derivados,248.861018107454,235.1,585.2
215,"Carne, bovina, contra-filé, com gordura, grelhado",Número do,278.05356666666665,159.3,442.9
215,"Refrigerante, tipo cola",Bebidas (alcoólicas e não alcoólicas),33.514200000000045,713.1,239.0
216,"Carne, bovina, charque, cozido",Carnes e derivados,262.7801422621807,114.3,300.2
216,"Margarina, com óleo hidrogenado, sem sal (80% de lipídeos)",Gorduras e óleos,722.525625804901,100.9,729.3
216,"Refrigerante, tipo água tônica",Bebidas (alcoólicas e não alcoólicas),30.7794,468.9,144.3
216,Creme de Leite,Leite e derivados,221.48354127513312,312.1,691.3
216,"Acerola, crua",Frutas e derivados,33.46227000000003,707.9,236.9
217,Tabule,Alimentos preparados,57.45347668848058,402.0,230.9
217,Quibebe,Alimentos preparados,86.349230299592,133.1,115.0
217,"Café, pó, torrado",Miscelâneas,418.6186666666666,154.4,646.5
217,"Porco, costela, assada",Número do,402.1684474508365,10.8,43.4
217,"Macarrão, trigo, cru, com ovos",Número do,370.5671133333334,204.9,759.1
218,"Pinha, crua",Número do,88.4735276668668,433.8,383.8
218,"Pão, trigo, francês",Número do,299.8101504347826,289.7,868.4
